Driver_ID,Date_Of_Joining,Total_Business_Value,Total_Had_Negative_Business,Has_Income_Increased,Has_Rating_Increased,Avg_Business_Value,Last_Reporting_Month,Age,Gender,Income,Total_Income,Education_Level,City,Joining_Designation,Grade,Quarterly_Rating,Last_Working_Date,Churned,Tenure,Date_Of_Joining_month,Date_Of_Joining_year,Is_Valuable_Driver
244,2018-04-05,3095340,9,0,0,309534,2019-10-01,40,0,37346,373460,2,C20,1,2,2,2019-04-10,1,370,4,2018,1
245,2020-11-09,0,0,0,0,0,2020-12-01,38,0,77903,311612,2,C23,2,2,1,2020-12-15,1,36,11,2020,0
246,2016-12-13,2278190,5,0,0,253132,2019-09-01,42,0,64128,577152,1,C10,1,2,2,2019-09-14,1,1005,12,2016,1
247,2020-06-14,619900,1,0,1,123980,2020-10-01,39,1,27294,136470,0,C4,2,2,1,2020-10-23,1,131,6,2020,1
252,2018-06-16,28348090,24,0,0,1181170,2020-12-01,37,0,81700,1960800,2,C24,1,3,4,,0,929,6,2018,1
256,2018-10-19,0,0,0,0,0,2019-01-01,21,0,25172,25172,0,C10,1,1,1,2019-01-22,1,95,10,2018,0
257,2019-12-14,150230,1,0,0,50076,2020-02-01,30,0,31655,94965,1,C29,3,3,1,2020-08-02,1,232,12,2019,1
258,2020-03-05,2658050,7,0,1,332256,2020-12-01,29,0,25459,203672,0,C13,1,1,2,,0,301,3,2020,1
260,2019-10-31,0,0,0,0,0,2020-01-01,29,0,47864,143592,1,C24,1,1,1,2020-06-01,1,214,10,2019,0
261,2018-07-27,7912770,13,0,1,494548,2020-04-01,42,1,90988,1455808,2,C20,3,3,2,2020-12-04,1,861,7,2018,1
262,2019-01-16,1200020,3,0,0,171431,2019-07-01,28,1,24862,174034,1,C2,2,2,2,2019-07-16,1,181,1,2019,1
263,2020-12-10,289500,1,0,0,96500,2020-12-01,24,0,19170,57510,0,C6,1,1,1,,0,21,12,2020,1
264,2020-12-18,0,0,0,0,0,2020-12-01,25,0,49439,49439,2,C11,1,1,1,2020-12-18,1,0,12,2020,0
265,2020-05-30,1706780,6,0,1,243825,2020-12-01,34,0,40381,282667,1,C3,1,1,2,,0,215,5,2020,1
266,2017-10-17,2558650,4,0,0,426441,2019-06-01,43,0,40102,240612,1,C16,1,2,2,2019-08-06,1,658,10,2017,1
267,2019-07-10,3643890,4,0,1,364389,2020-07-01,36,0,89200,892000,0,C5,3,3,2,2020-07-14,1,370,7,2019,1
268,2019-01-06,4024340,11,0,1,268289,2020-08-01,31,1,54352,815280,1,C6,1,1,1,2020-07-29,1,570,1,2019,1
270,2020-04-05,260000,1,0,0,65000,2020-08-01,36,0,76336,305344,1,C11,3,3,1,2020-07-29,1,115,4,2020,0
271,2020-05-29,19169110,4,0,1,2738444,2020-12-01,38,0,134529,941703,2,C29,4,4,3,,0,216,5,2020,1
272,2019-05-30,8992830,17,0,1,473306,2020-12-01,37,0,64901,1233119,1,C5,2,2,3,,0,581,5,2019,1
273,2020-08-30,461970,2,0,0,115492,2020-12-01,29,0,40259,161036,1,C16,1,1,1,,0,123,8,2020,1
274,2020-12-20,0,0,0,0,0,2020-12-01,39,0,53224,53224,1,C7,2,2,1,,0,11,12,2020,0
275,2016-02-05,33697790,23,1,1,1404074,2020-12-01,41,0,89124,2187588,0,C20,1,3,3,,0,1791,2,2016,1
276,2020-06-30,965680,3,0,1,160946,2020-12-01,30,1,107495,644970,1,C23,3,3,2,,0,184,6,2020,1
278,2016-10-21,529010,2,0,0,176336,2019-03-01,34,0,52191,156573,0,C2,1,1,1,2019-03-17,1,877,10,2016,1
279,2019-02-11,2736130,6,0,0,304014,2020-07-01,29,1,41800,376200,0,C2,1,1,1,2020-03-07,1,390,2,2019,1
280,2013-12-10,6751230,12,0,1,482230,2020-02-01,34,1,108013,1512182,2,C6,4,4,1,2020-11-02,1,2519,12,2013,1
281,2020-10-10,246810,1,0,0,82270,2020-12-01,43,1,78607,235821,1,C20,3,3,1,,0,82,10,2020,1
282,2020-08-16,0,0,0,0,0,2020-12-01,29,1,57339,286695,0,C21,2,2,1,2020-11-29,1,105,8,2020,0
283,2020-10-11,0,0,0,0,0,2020-12-01,27,1,57420,114840,2,C29,2,2,1,,0,81,10,2020,0
284,2020-03-01,0,0,0,0,0,2020-02-01,34,0,42189,84378,2,C20,2,2,1,2020-02-13,1,17,3,2020,0
286,2020-07-13,150400,1,0,0,30080,2020-11-01,30,1,70781,353905,1,C24,2,2,1,2020-07-11,1,2,7,2020,0
287,2020-05-22,0,0,0,0,0,2020-09-01,30,1,13605,54420,0,C7,1,1,1,2020-04-09,1,43,5,2020,0
288,2020-12-18,0,0,0,0,0,2020-12-01,41,1,62901,62901,0,C17,2,2,1,,0,13,12,2020,0
289,2020-07-18,0,0,0,0,0,2020-12-01,29,0,51110,306660,0,C3,2,2,1,,0,166,7,2020,0
290,2019-07-28,0,0,0,0,0,2019-11-01,25,1,66842,334210,1,C5,1,1,1,2019-10-29,1,93,7,2019,0
291,2018-12-02,1273240,3,0,0,254648,2019-05-01,27,1,49695,248475,2,C20,2,2,2,2019-05-14,1,163,12,2018,1
292,2020-05-07,0,0,0,0,0,2020-08-01,33,1,81858,163716,2,C29,3,3,1,2020-07-29,1,83,5,2020,0
293,2016-02-12,373410,2,0,0,124470,2019-03-01,28,1,45981,137943,1,C11,1,1,1,2019-03-23,1,1135,2,2016,1
294,2020-10-10,153360,1,0,0,51120,2020-12-01,36,0,13793,41379,0,C21,1,1,1,,0,82,10,2020,1
295,2019-05-01,225690,2,0,0,37615,2019-06-01,29,1,35983,215898,0,C8,2,2,1,2019-06-24,1,54,5,2019,1
296,2018-10-06,29901450,19,0,0,1245893,2020-12-01,32,1,65094,1562256,1,C20,1,2,4,,0,817,10,2018,1
297,2020-12-19,0,0,0,0,0,2020-12-01,38,0,109473,109473,2,C8,3,3,1,,0,12,12,2020,0
298,2019-12-09,1501770,5,0,0,187721,2020-04-01,39,0,70753,566024,0,C20,3,3,1,2020-04-17,1,130,12,2019,1
299,2019-08-20,0,0,0,0,0,2019-11-01,36,1,25851,103404,0,C28,1,1,1,2019-10-31,1,72,8,2019,0
303,2015-10-15,0,0,0,0,0,2019-05-01,42,0,78645,393225,1,C28,1,2,1,2019-04-29,1,1292,10,2015,0
305,2018-08-26,0,0,0,0,0,2019-02-01,24,0,20176,40352,0,C9,1,1,1,2019-08-02,1,341,8,2018,0
306,2020-11-29,0,0,0,0,0,2020-12-01,31,1,53025,53025,0,C4,2,2,1,,0,32,11,2020,0
307,2018-05-10,56839380,21,1,0,2583608,2020-10-01,39,0,80856,1786183,0,C26,2,3,4,2020-10-26,1,900,5,2018,1
308,2014-08-15,58024490,24,0,1,2417687,2020-12-01,32,0,188418,4522032,2,C5,2,5,3,,0,2330,8,2014,1
309,2020-11-12,0,0,0,0,0,2020-12-01,30,1,77597,77597,1,C5,3,3,1,,0,49,11,2020,0
310,2020-11-12,0,0,0,0,0,2020-12-01,27,1,58439,58439,2,C3,1,1,1,,0,49,11,2020,0
312,2020-03-18,0,0,0,0,0,2020-09-01,34,0,26047,182329,0,C16,2,2,1,2020-09-25,1,191,3,2020,0
313,2020-04-18,150050,1,0,0,25008,2020-09-01,31,1,96603,579618,0,C15,3,3,1,2020-09-20,1,155,4,2020,0
315,2020-12-09,0,0,0,0,0,2020-10-01,29,1,50281,100562,2,C9,3,3,1,2020-05-10,1,213,12,2020,0
316,2018-09-19,250000,1,0,0,125000,2019-02-01,47,0,42592,85184,2,C12,1,1,1,2019-02-15,1,149,9,2018,1
317,2019-06-17,5195840,12,0,1,346389,2020-08-01,35,0,59936,899040,1,C5,2,2,1,2020-07-29,1,408,6,2019,1
318,2019-10-18,0,0,0,0,0,2020-01-01,33,1,37890,151560,1,C3,1,1,1,2020-01-20,1,94,10,2019,0
319,2020-02-01,0,0,0,0,0,2020-03-01,30,0,51819,155457,2,C27,3,3,1,2020-09-03,1,215,2,2020,0
320,2018-07-13,30153680,24,1,0,1256403,2020-12-01,28,1,56813,1401390,0,C20,1,1,4,,0,902,7,2018,1
321,2019-10-31,242500,1,0,0,40416,2020-04-01,27,1,29869,179214,1,C25,1,1,1,2020-12-04,1,400,10,2019,1
322,2019-06-15,400000,2,0,0,66666,2019-11-01,41,1,57245,343470,0,C6,2,2,1,2019-11-23,1,161,6,2019,1
323,2020-06-01,3159800,10,0,1,263316,2020-12-01,30,1,64558,774696,2,C29,2,2,2,,0,213,6,2020,1
324,2020-03-07,4600000,3,0,0,766666,2020-12-01,31,0,69160,414960,1,C26,3,3,3,,0,299,3,2020,1
325,2018-11-30,109020,1,0,0,13627,2019-08-01,34,0,50739,405912,2,C15,1,1,1,2019-07-29,1,241,11,2018,0
326,2020-04-21,194000,1,0,0,48500,2020-07-01,24,0,69454,277816,2,C28,2,2,1,2020-11-07,1,200,4,2020,0
327,2018-05-29,841620,2,0,0,210405,2019-04-01,38,0,26658,106632,1,C3,1,1,2,2019-04-21,1,327,5,2018,1
328,2018-11-12,200000,1,0,0,25000,2019-08-01,35,1,54816,438528,1,C28,3,3,1,2019-08-25,1,286,11,2018,0
329,2015-07-19,14717150,22,0,1,613214,2020-12-01,44,1,133752,3210048,1,C11,1,3,2,,0,1992,7,2015,1
330,2018-09-24,0,0,0,0,0,2019-02-01,39,1,35694,71388,1,C15,1,1,1,2019-03-02,1,159,9,2018,0
331,2020-09-27,0,0,0,0,0,2020-12-01,35,0,71154,284616,2,C25,3,3,1,,0,95,9,2020,0
332,2019-03-02,134360,1,0,0,67180,2019-03-01,29,0,51152,102304,2,C24,1,1,1,2019-01-03,1,58,3,2019,1
333,2018-09-19,1296960,4,0,0,259392,2019-05-01,44,1,45796,228980,1,C6,1,1,2,2019-04-30,1,223,9,2018,1
334,2019-07-01,323290,3,0,0,64658,2019-05-01,29,1,58812,294060,0,C9,2,2,1,2019-11-05,1,127,7,2019,1
335,2020-11-17,0,0,0,0,0,2020-12-01,41,1,94685,189370,2,C11,3,3,1,,0,44,11,2020,0
336,2018-10-02,9577580,17,0,0,478879,2020-08-01,47,0,140769,2815380,2,C10,2,4,2,2020-07-29,1,666,10,2018,1
337,2018-09-15,0,0,0,0,0,2019-03-01,45,1,62135,186405,2,C8,2,2,1,2019-03-03,1,169,9,2018,0
339,2019-06-13,1827320,5,0,1,152276,2020-05-01,32,0,55937,671244,1,C17,3,3,1,2020-12-05,1,541,6,2019,1
340,2018-08-08,544560,2,0,0,181520,2019-03-01,36,0,33327,99981,0,C16,1,1,1,2019-03-23,1,227,8,2018,1
341,2019-12-24,3946480,9,0,1,303575,2020-12-01,40,0,49592,644696,1,C11,2,2,2,,0,373,12,2019,1
342,2018-09-07,11082000,12,0,1,852461,2020-01-01,45,0,83084,1080092,2,C18,3,3,2,2020-01-20,1,500,9,2018,1
343,2020-01-16,150440,1,0,0,30088,2020-05-01,24,0,26563,132815,1,C4,1,1,1,2020-05-05,1,110,1,2020,1
344,2020-02-02,0,0,0,0,0,2020-03-01,28,0,55938,111876,1,C2,3,3,1,2020-03-15,1,42,2,2020,0
345,2020-07-31,834890,3,0,1,166978,2020-12-01,35,1,35284,176420,1,C27,2,2,2,,0,153,7,2020,1
346,2019-02-12,1072230,3,0,0,214446,2020-04-01,31,1,92158,460790,1,C2,3,3,1,2020-03-30,1,412,2,2019,1
347,2018-05-01,0,0,0,0,0,2019-02-01,36,1,57044,114088,0,C15,2,3,1,2019-02-18,1,293,5,2018,0
348,2020-01-09,0,0,0,0,0,2020-12-01,28,1,71326,285304,1,C13,2,2,1,,0,357,1,2020,0
349,2019-05-27,116400,1,0,0,19400,2019-10-01,33,0,56317,337902,2,C26,2,2,1,2019-10-17,1,143,5,2019,0
350,2018-03-12,0,0,0,0,0,2019-02-01,33,0,55441,110882,2,C10,2,2,1,2019-08-02,1,508,3,2018,0
351,2019-10-12,8254930,10,0,1,634994,2020-12-01,31,0,50609,657917,1,C9,2,2,4,,0,446,10,2019,1
352,2019-02-24,632080,2,0,0,105346,2019-07-01,44,0,39564,237384,0,C24,1,1,1,2019-07-27,1,153,2,2019,1
353,2018-07-15,13594350,22,0,1,591058,2020-11-01,31,1,33134,762082,2,C18,1,1,2,2020-11-13,1,852,7,2018,1
354,2018-11-30,0,0,0,0,0,2019-03-01,31,1,60555,181665,0,C11,1,1,1,2019-02-27,1,89,11,2018,0
355,2018-06-16,3163760,5,0,0,395470,2019-08-01,34,0,135879,1087032,2,C22,3,3,1,2019-09-08,1,449,6,2018,1
357,2020-08-03,13191530,9,0,0,1319153,2020-12-01,35,0,127616,1276160,0,C2,4,4,2,,0,150,8,2020,1
358,2019-10-29,5175130,10,0,1,369652,2020-12-01,40,1,117830,1649620,2,C26,3,3,1,,0,429,10,2019,1
359,2019-06-20,35460020,16,0,1,1866316,2020-12-01,37,0,107473,2041987,2,C4,2,4,2,,0,560,6,2019,1
360,2018-10-21,313450,1,0,0,156725,2019-02-01,39,1,58347,116694,1,C20,2,2,1,2019-02-13,1,115,10,2018,1
361,2018-09-17,333120,2,0,0,111040,2019-03-01,33,0,13743,41229,0,C21,1,1,1,2019-03-18,1,182,9,2018,1
362,2020-04-05,3912140,5,0,1,489017,2020-12-01,38,1,51609,412872,2,C20,2,2,2,,0,270,4,2020,1
363,2019-08-12,1670310,4,0,0,167031,2020-09-01,30,0,67650,676500,2,C21,2,2,1,2020-09-18,1,403,8,2019,1
364,2020-07-03,456170,2,0,1,91234,2020-07-01,27,0,35727,178635,2,C13,1,1,1,2020-06-29,1,4,7,2020,1
365,2020-01-02,0,0,0,0,0,2020-05-01,24,1,44740,178960,0,C22,2,2,1,2020-05-19,1,138,1,2020,0
366,2020-10-30,0,0,0,0,0,2020-12-01,29,0,44630,89260,2,C15,2,2,1,,0,62,10,2020,0
368,2018-09-18,30869270,23,1,0,1286219,2020-12-01,45,0,51911,1136832,1,C23,1,2,4,,0,835,9,2018,1
369,2020-09-20,0,0,0,0,0,2020-12-01,32,0,28186,112744,0,C20,1,1,1,2020-12-12,1,83,9,2020,0
371,2018-07-20,12205880,21,0,1,508578,2020-12-01,48,1,49113,1178712,1,C20,1,1,4,,0,895,7,2018,1
372,2019-06-30,196560,1,0,0,32760,2019-12-01,33,1,82259,493554,0,C26,2,2,1,2019-12-26,1,179,6,2019,0
373,2019-01-11,4526790,4,0,1,565848,2020-06-01,30,1,38569,308552,2,C23,1,1,1,2020-06-19,1,525,1,2019,1
375,2020-07-04,3526230,7,0,0,391803,2020-12-01,36,0,109992,989928,0,C27,3,3,2,,0,180,7,2020,1
376,2020-07-08,2250980,3,0,1,450196,2020-12-01,38,0,88715,443575,2,C5,2,2,3,,0,176,7,2020,1
377,2015-11-10,19017290,24,0,1,792387,2020-12-01,35,0,121332,2911968,0,C5,1,3,2,,0,1878,11,2015,1
378,2020-12-13,0,0,0,0,0,2020-12-01,33,0,35057,35057,2,C9,3,3,1,,0,18,12,2020,0
379,2018-05-22,3315120,7,0,0,331512,2019-10-01,31,0,29106,291060,2,C13,1,1,1,2019-10-18,1,514,5,2018,1
382,2020-10-18,0,0,0,0,0,2020-12-01,28,0,12938,38814,0,C18,1,1,1,,0,74,10,2020,0
383,2018-09-17,5040480,11,0,0,336032,2020-03-01,41,1,43969,659535,0,C17,1,1,1,,0,836,9,2018,1
384,2018-10-21,2271730,5,0,0,252414,2019-09-01,26,1,52364,471276,1,C27,2,2,1,2019-09-22,1,336,10,2018,1
385,2020-09-28,1131560,3,0,0,377186,2020-12-01,35,1,77156,231468,2,C28,3,3,2,,0,94,9,2020,1
386,2015-06-02,5875810,8,0,0,652867,2019-09-01,45,1,137082,1233738,1,C18,2,4,2,2019-10-09,1,1590,6,2015,1
387,2016-11-25,265760,1,0,0,88586,2019-03-01,29,1,45245,135735,2,C22,1,1,1,2019-03-17,1,842,11,2016,1
388,2019-05-12,3023960,5,0,1,232612,2020-12-01,34,0,43611,566943,1,C15,2,2,1,,0,599,5,2019,1
389,2019-05-23,400000,2,0,0,66666,2019-10-01,30,1,45923,275538,2,C15,2,2,1,2019-10-24,1,154,5,2019,1
390,2018-10-29,0,0,0,0,0,2019-02-01,32,1,70428,140856,2,C22,1,1,1,2019-01-02,1,65,10,2018,0
391,2016-01-14,17483970,23,0,1,728498,2020-12-01,37,0,133783,3210792,1,C22,1,3,3,,0,1813,1,2016,1
392,2020-01-30,0,0,0,0,0,2020-04-01,35,1,84850,254550,1,C20,3,3,1,2020-06-04,1,126,1,2020,0
394,2014-06-06,27458220,24,0,1,1144092,2020-12-01,34,1,97722,2345328,2,C20,2,4,3,,0,2400,6,2014,1
397,2019-02-06,1231540,2,0,1,153942,2020-01-01,28,0,73194,585552,2,C12,2,2,1,2020-01-13,1,341,2,2019,1
398,2020-07-12,0,0,0,0,0,2020-12-01,30,0,63280,63280,2,C5,2,2,1,,0,172,7,2020,0
399,2018-10-17,920230,3,0,0,230057,2019-04-01,31,0,40604,162416,2,C5,1,1,1,2019-04-27,1,192,10,2018,1
400,2019-08-10,9748190,14,0,1,649879,2020-12-01,35,0,65729,985935,0,C19,2,2,2,,0,509,8,2019,1
401,2018-02-06,921350,3,0,0,184270,2019-05-01,38,1,76069,380345,0,C23,2,2,1,2019-04-29,1,447,2,2018,1
402,2015-11-29,26927680,24,0,1,1121986,2020-12-01,46,0,91279,2190696,2,C24,1,3,3,,0,1859,11,2015,1
403,2020-10-13,0,0,0,0,0,2020-12-01,29,0,24049,72147,2,C15,2,2,1,,0,79,10,2020,0
404,2018-10-19,3328970,9,0,0,369885,2019-09-01,36,0,41553,373977,0,C1,2,2,2,2019-09-22,1,338,10,2018,1
405,2019-06-06,3506580,8,0,1,292215,2020-05-01,34,0,25028,300336,2,C14,1,1,1,2020-05-23,1,352,6,2019,1
406,2018-08-22,0,0,0,0,0,2019-06-01,43,0,38625,154500,2,C12,1,1,1,2019-06-17,1,299,8,2018,0
407,2016-05-17,16290800,24,0,1,678783,2020-12-01,41,1,58207,1396968,1,C13,1,2,3,,0,1689,5,2016,1
409,2020-03-07,253660,1,0,0,42276,2020-12-01,29,0,33320,199920,0,C1,2,2,1,,0,299,3,2020,1
410,2018-05-08,609830,3,0,0,152457,2019-04-01,39,0,57225,228900,1,C24,2,2,1,2019-04-27,1,354,5,2018,1
411,2018-02-17,184650,2,0,0,61550,2019-03-01,28,1,52572,157716,1,C1,1,1,1,2019-07-03,1,501,2,2018,1
412,2020-11-15,0,0,0,0,0,2020-12-01,29,0,56243,112486,2,C16,2,2,1,,0,46,11,2020,0
414,2018-01-21,10732480,19,0,0,536624,2020-08-01,33,1,97153,1943060,0,C25,2,3,2,2020-07-29,1,920,1,2018,1
415,2020-09-21,1754320,2,0,1,438580,2020-12-01,36,1,61575,246300,0,C13,2,2,3,,0,101,9,2020,1
416,2019-06-07,0,2,0,0,0,2019-12-01,35,1,92559,555354,0,C27,3,3,1,2019-05-12,1,26,6,2019,0
417,2020-06-11,0,0,0,0,0,2020-12-01,28,1,42027,84054,1,C23,2,2,1,,0,203,6,2020,0
418,2015-07-30,3702370,9,0,0,308530,2019-12-01,31,0,74051,888612,1,C15,1,2,1,2019-12-21,1,1605,7,2015,1
419,2018-07-10,0,0,0,0,0,2019-02-01,26,0,38390,76780,2,C13,1,1,1,2019-02-22,1,227,7,2018,0
420,2020-10-26,607260,1,0,0,202420,2020-12-01,39,0,80489,241467,2,C18,3,3,1,,0,66,10,2020,1
421,2015-07-11,4292240,10,0,0,429224,2019-10-01,41,0,93113,931130,2,C4,1,2,1,2019-03-10,1,1338,7,2015,1
422,2016-04-20,26975690,21,0,1,1123987,2020-12-01,39,0,78754,1890096,1,C27,2,3,1,,0,1716,4,2016,1
423,2016-04-29,1628780,4,0,0,271463,2019-06-01,36,0,43083,258498,0,C20,1,1,1,2019-06-21,1,1148,4,2016,1
424,2018-02-09,2652520,8,0,0,265252,2019-10-01,40,0,74684,746840,0,C17,2,2,1,2019-06-10,1,486,2,2018,1
425,2015-12-24,15036790,23,0,1,626532,2020-12-01,47,0,30921,742104,1,C22,1,3,3,,0,1834,12,2015,1
426,2018-07-14,705550,5,0,1,88193,2019-08-01,34,0,65053,520424,2,C24,2,2,1,2019-08-26,1,408,7,2018,1
427,2020-04-10,1465000,1,0,0,488333,2020-12-01,33,0,88180,264540,1,C10,3,3,2,,0,265,4,2020,1
429,2019-06-15,0,0,0,0,0,2019-07-01,37,0,120771,241542,0,C8,2,4,1,2019-06-07,1,8,6,2019,0
430,2019-06-01,210000,1,0,0,52500,2019-04-01,32,0,14489,57956,0,C28,1,1,1,2019-03-29,1,64,6,2019,1
431,2020-11-05,5715360,6,0,1,714420,2020-12-01,39,1,50457,403656,0,C18,3,3,3,,0,56,11,2020,1
432,2019-08-06,2097840,6,0,1,190712,2020-04-01,36,0,17047,187517,0,C14,1,1,1,2020-04-24,1,262,8,2019,1
433,2020-05-29,1193290,2,0,1,238658,2020-10-01,37,0,78656,393280,2,C13,3,3,1,2020-10-23,1,147,5,2020,1
434,2017-11-08,51680810,23,1,0,2153367,2020-12-01,30,1,88515,1979532,2,C6,1,3,4,,0,1149,11,2017,1
435,2018-12-06,2759970,3,0,0,551994,2019-05-01,29,0,63479,317395,0,C22,1,1,1,2019-05-21,1,166,12,2018,1
436,2017-09-06,25128430,8,0,0,2792047,2019-09-01,28,0,128590,1157310,2,C24,1,4,1,2019-09-14,1,738,9,2017,1
438,2018-10-14,6940080,9,0,0,694008,2019-10-01,43,1,81206,812060,2,C9,1,2,1,2019-10-14,1,365,10,2018,1
439,2019-11-28,4103180,7,0,1,410318,2020-09-01,27,0,60246,602460,1,C3,1,1,2,2020-09-27,1,304,11,2019,1
440,2013-11-08,16391700,21,0,1,682987,2020-12-01,40,0,113125,2715000,1,C16,2,4,1,,0,2610,11,2013,1
441,2020-05-31,4732810,6,0,1,676115,2020-12-01,32,0,81288,569016,2,C6,3,3,3,,0,214,5,2020,1
442,2019-09-20,0,0,0,0,0,2019-11-01,32,0,73933,221799,2,C23,3,3,1,2019-05-11,1,132,9,2019,0
443,2020-04-09,0,0,0,0,0,2020-12-01,31,1,55108,220432,1,C3,2,2,1,2020-06-12,1,64,4,2020,0
444,2019-11-28,2888690,11,0,1,222206,2020-12-01,32,0,36856,479128,1,C15,1,1,2,,0,399,11,2019,1
445,2019-05-01,0,0,0,0,0,2019-01-01,32,0,33956,33956,0,C8,2,2,1,2019-01-25,1,96,5,2019,0
446,2020-01-02,5971490,8,0,1,542862,2020-12-01,31,1,50832,559152,0,C22,3,3,3,,0,364,1,2020,1
448,2014-04-04,30318780,20,0,0,1263282,2020-12-01,37,0,65389,1569336,1,C10,2,4,3,,0,2463,4,2014,1
449,2020-09-25,184290,1,0,0,46072,2020-12-01,25,0,32466,129864,0,C11,1,1,1,,0,97,9,2020,1
450,2015-08-20,22457270,24,0,1,935719,2020-12-01,30,0,70415,1689960,2,C20,1,3,4,,0,1960,8,2015,1
451,2013-05-11,0,0,0,0,0,2019-08-01,41,1,123390,987120,2,C16,1,5,1,2019-02-08,1,2099,5,2013,0
452,2013-10-14,3363930,9,0,1,336393,2019-10-01,46,0,104473,1044730,0,C19,2,4,1,2019-03-10,1,1973,10,2013,1
453,2019-07-15,23995570,17,0,0,1333087,2020-12-01,37,0,123361,2220498,2,C12,4,4,2,,0,535,7,2019,1
454,2019-08-17,0,0,0,0,0,2019-10-01,30,1,45357,136071,2,C17,1,1,1,2019-10-27,1,71,8,2019,0
456,2020-07-07,0,0,0,0,0,2020-08-01,35,1,45193,90386,1,C26,2,2,1,2020-07-29,1,22,7,2020,0
457,2020-11-20,700000,1,0,0,350000,2020-12-01,23,1,54992,109984,1,C5,2,2,2,,0,41,11,2020,1
458,2020-07-31,400280,1,0,0,80056,2020-12-01,31,1,16749,83745,0,C19,3,3,1,,0,153,7,2020,1
459,2020-10-30,442730,1,0,0,221365,2020-12-01,29,0,67194,134388,2,C12,3,3,1,,0,62,10,2020,1
460,2019-05-12,3415470,7,0,1,379496,2020-08-01,29,1,37575,338175,0,C15,2,2,2,2020-07-29,1,444,5,2019,1
461,2020-04-25,1126370,3,0,1,160910,2020-10-01,32,1,53577,375039,0,C8,2,2,2,2020-10-27,1,185,4,2020,1
462,2020-02-10,359320,1,0,0,119773,2020-12-01,35,0,46139,138417,2,C16,3,3,1,,0,325,2,2020,1
463,2018-10-12,117860,1,0,0,58930,2019-02-01,39,0,47419,94838,1,C24,1,1,1,2019-04-02,1,172,10,2018,1
464,2019-07-16,1457350,3,0,1,145735,2020-04-01,34,0,86072,860720,2,C27,3,3,1,2020-07-04,1,354,7,2019,1
465,2018-01-13,4847980,9,0,0,440725,2019-11-01,35,1,87438,961818,2,C8,2,2,2,2019-11-19,1,675,1,2018,1
466,2019-12-19,0,0,0,0,0,2020-02-01,23,1,64179,192537,0,C23,2,2,1,2020-02-15,1,58,12,2019,0
467,2019-11-17,0,0,0,0,0,2020-02-01,32,0,83926,335704,0,C29,3,3,1,2020-11-02,1,351,11,2019,0
469,2018-09-10,0,0,0,0,0,2019-01-01,31,0,26067,26067,2,C13,1,1,1,2019-01-20,1,132,9,2018,0
470,2020-10-02,0,0,0,0,0,2020-05-01,31,0,39660,158640,0,C1,2,2,1,2020-05-25,1,130,10,2020,0
471,2020-08-05,0,0,0,0,0,2020-06-01,38,0,59318,118636,0,C12,3,3,1,2020-06-27,1,39,8,2020,0
472,2020-06-13,1613030,3,0,1,230432,2020-12-01,39,1,83429,584003,1,C23,3,3,2,,0,201,6,2020,1
473,2018-07-28,0,0,0,0,0,2019-02-01,25,1,62431,124862,1,C16,1,1,1,2019-05-02,1,278,7,2018,0
474,2018-04-08,0,0,0,0,0,2019-01-01,32,0,45068,45068,1,C10,1,1,1,2019-01-19,1,286,4,2018,0
475,2018-07-13,2119680,3,0,0,423936,2019-05-01,43,0,42714,213570,1,C11,1,1,1,2019-05-21,1,312,7,2018,1
476,2020-03-15,1220340,5,0,1,122034,2020-12-01,28,1,22918,229180,0,C16,2,2,1,2020-12-19,1,279,3,2020,1
477,2018-01-06,1410810,4,0,0,282162,2019-05-01,39,0,29312,146560,1,C19,1,1,1,2019-05-28,1,507,1,2018,1
478,2019-05-09,0,0,0,0,0,2020-01-01,31,1,39164,195820,1,C20,2,2,1,2020-04-01,1,328,5,2019,0
479,2018-03-12,0,0,0,0,0,2019-02-01,24,1,22947,45894,2,C20,1,1,1,2019-02-22,1,347,3,2018,0
481,2017-05-26,6644580,9,0,1,511121,2020-01-01,30,0,68341,888433,2,C12,1,1,1,2020-09-01,1,1194,5,2017,1
482,2015-07-23,11593960,18,0,0,552093,2020-09-01,45,0,56611,1188831,1,C10,1,2,2,2020-09-21,1,1887,7,2015,1
483,2020-05-18,10574260,5,0,1,1321782,2020-12-01,42,1,132558,1060464,1,C16,3,3,3,,0,227,5,2020,1
484,2019-08-08,0,0,0,0,0,2019-12-01,29,1,26562,132810,0,C4,1,1,1,2019-12-16,1,130,8,2019,0
486,2016-10-31,10289970,21,0,1,428748,2020-12-01,40,1,31674,760176,0,C10,1,2,2,2020-12-25,1,1516,10,2016,1
487,2018-12-21,0,0,0,0,0,2019-01-01,39,0,35091,35091,1,C12,1,1,1,2019-01-13,1,23,12,2018,0
488,2018-10-21,9979710,12,0,0,587041,2020-05-01,45,0,80716,1372172,2,C28,1,2,1,2020-12-05,1,776,10,2018,1
489,2019-10-18,4758570,9,0,1,366043,2020-10-01,32,1,49475,643175,2,C12,1,1,2,2020-10-17,1,365,10,2019,1
491,2020-01-05,0,0,0,0,0,2020-08-01,26,0,41638,166552,2,C2,1,1,1,2020-07-29,1,206,1,2020,0
492,2018-07-23,0,0,0,0,0,2019-01-01,36,1,23107,23107,0,C19,2,2,1,2019-01-28,1,189,7,2018,0
